ticker,title,summary,date,time,url,date_clean
GOOGL,This market is at 'a 10': Wall Street weighs record SpaceX IPO amid AI-driven stock market,SpaceX's record IPO on Friday is a reassuring sign for Wall Street that the AI bull market has plenty of runway to go.,2026-06-14,11:32,https://finance.yahoo.com/markets/article/this-market-is-at-a-10-wall-street-weighs-record-spacex-ipo-amid-ai-driven-stock-market-113207472.html,2026-06-14
GOOGL,How ‘agentic’ is AI shopping today,"Investing.com -- Agentic shopping is the use of AI agents to carry out parts of the shopping process on behalf of the customer instead of merely providing recommendations. Google’s agentic shopping protocol, for instance, enables agents to work across different parts of the buying processes, including discovery and post-purchase support. But has agentic shopping reached the capacity to directly make shopping decisions on customers’ behalf?",2026-06-14,21:04,https://tech.yahoo.com/ai/chatgpt/articles/agentic-ai-shopping-today-210416599.html,2026-06-14
GOOGL,SMH vs. SOXX vs. SOXQ: Which Semiconductor ETF Is the Best Buy Right Now?,Which semiconductor ETF to choose comes down to cost and portfolio construction. One wins on both counts.,2026-06-14,19:50,https://www.fool.com/investing/2026/06/14/smh-vs-soxx-vs-soxq-which-semiconductor-etf-best/,2026-06-14
GOOGL,Anthropic Turns To Google To Back Massive Data Center Push,"Anthropic is moving to take greater control of the computing infrastructure that powers its AI models, pursuing data center leases that would place the company in direct control of operating its own facilities. The effort could secure vast amounts of...",2026-06-14,19:30,https://finance.yahoo.com/sectors/technology/articles/anthropic-turns-google-back-massive-193024074.html,2026-06-14
GOOGL,3 AI Stocks Poised for Long-Term Gains Despite Strong Year-to-Date Performance,Investors with a long investment horizon should consider buying these three companies.,2026-06-14,18:35,https://www.fool.com/investing/2026/06/14/3-ai-stocks-poised-for-long-term-gains-despite-str/,2026-06-14
GOOGL,"Mark Zuckerberg's $115 Million Workforce Push Gets A Sunder Pichai Follow Up Act, Alphabet CEO Says Will Train 300,000 American Tradespeople","As the artificial intelligence boom fuels unprecedented demand for data centers and infrastructure, Alphabet Inc.'s Google is expanding its investment in America’s skilled trades workforce. Google Expands Skilled Trades Training Across The US On Thursday, Alphabet CEO Sundar Pichai announced...",2026-06-14,17:31,https://finance.yahoo.com/sectors/technology/articles/mark-zuckerbergs-115-million-workforce-173146511.html,2026-06-14
GOOGL,SpaceX Stock Began Trading. What’s Ahead for It This Week.,"The  SpaceX  record-setting IPO is in the books.  SpaceX is the latest, and largest, in a long line of hot technology IPOs.  Elon Musk’s rocket company has leveraged lower costs to reach orbit by pioneering reusable rockets into a profitable space-based broadband network.",2026-06-14,16:19,https://www.barrons.com/articles/spacex-stock-ipo-trading-index-711b157c?siteid=yhoof2&yptr=yahoo,2026-06-14
GOOGL,Google Is Paying $920 Million Per Month to SpaceX. Here's Why Nvidia Is the Quiet Winner Nobody's Talking About.,The chipmaker is positioned to benefit from SpaceX's plans.,2026-06-14,16:01,https://www.fool.com/investing/2026/06/14/google-is-paying-920-million-per-month-to-spacex-h/,2026-06-14
GOOGL,How Does Alphabet Inc (GOOGL)’s Metaverse Push Look Like?,"Alphabet Inc (NASDAQ:GOOGL) is one of the most promising metaverse stocks to buy now. Alphabet shares have more than doubled over the past year, and the Street sees more upside potential in the stock. On June 11, Alphabet Inc (NASDAQ:GOOGL)’s Google unit announced a nationwide rollout of its interactive home listing ads. This ad format […]",2026-06-18,21:13,https://finance.yahoo.com/technology/ai/articles/does-alphabet-inc-googl-metaverse-211332301.html,2026-06-18
GOOGL,"Top Research Reports for Alphabet, Broadcom & Johnson & Johnson","Today's Research Daily features new research reports on 16 major stocks, including Alphabet Inc. (GOOGL), Broadcom Inc. (AVGO) and Johnson & Johnson (JNJ), as well as two micro-cap stocks, Franklin Wireless Corp. (FKWL) and Park Aerospace Corp. (PKE).",2026-06-18,21:09,https://finance.yahoo.com/markets/stocks/articles/top-research-reports-alphabet-broadcom-210900876.html,2026-06-18
GOOGL,SpaceX Shares Are Hot. This Looming Event Could Derail Them.,"The aftermath of SpaceX’s public offering saw the shows soar, in part because of demand outstripping supply. But that could soon end as a staggered release of lockups makes more shares available.",2026-06-18,21:07,https://www.barrons.com/articles/spacex-stock-price-investor-lockups-37a3ea6a?siteid=yhoof2&yptr=yahoo,2026-06-18
GOOGL,Stock Market Forecast For Next Six Months: Why More Gains May Lie Ahead,"Thanks to AI fervor, equities have climbed despite headwinds from the Mideast conflict. Analysts detail the climate for stocks in the rest of 2026, including IPOs, small caps and more.",2026-06-18,21:02,https://www.investors.com/news/stock-market-forecast-next-six-months-2026-ai-stocks/?src=A00220&yptr=yahoo,2026-06-18
GOOGL,SpaceX Bankers Prepare for Bond Sale of at Least $20 Billion,"(Bloomberg) -- Bankers for Elon Musk’s SpaceX are preparing to hold calls with investors as soon as next week to discuss a potential bond offering on the heels of the company’s record IPO, according to people with knowledge of the matter.Most Read from BloombergRead the 14-Point Draft Memorandum Between the US and IranModi Warns of ‘Shortage of Trust’ Ahead of Trump MeetingTrump Blows Through His Iran Red Lines in Justifying Peace DealIran’s Deputy Foreign Minister Confirms Deal Reached With USN",2026-06-18,20:45,https://finance.yahoo.com/markets/stocks/articles/spacex-bankers-prepare-bond-sale-164446079.html,2026-06-18
GOOGL,Your Tesla Drives Better Than You Do—and That’s Good News for the Stock,BofA analyst Alexander Perry recently analyzed safety y data for Waymo and Tesla. Serious incidents are very rare.,2026-06-18,20:20,https://www.barrons.com/articles/tesla-stock-robotaxi-self-driving-ed6a2b37?siteid=yhoof2&yptr=yahoo,2026-06-18
GOOGL,SpaceX Slide Continues Despite Major Target Hikes. Rival Wins NASA Mars Mission.,Three analysts lifted their price targets for SpaceX stock. SpaceX plots $20 billion bond sale. Relativity Space wins Mars mission.,2026-06-18,20:17,https://www.investors.com/news/spacex-stock-price-target-lunar-economy-spcx-supply-demand-imbalance-relativity-space-nasa-mars/?src=A00220&yptr=yahoo,2026-06-18
GOOGL,Meta Strikes New AI Computing Deals With Data Center Firm Crusoe,"(Bloomberg) -- Meta Platforms Inc. has secured new agreements to get AI computing power from data center developer Crusoe, bolstering the infrastructure it needs to support an ambitious artificial intelligence expansion.Most Read from BloombergRead the 14-Point Draft Memorandum Between the US and IranModi Warns of ‘Shortage of Trust’ Ahead of Trump MeetingTrump Blows Through His Iran Red Lines in Justifying Peace DealIran’s Deputy Foreign Minister Confirms Deal Reached With USNYC Greek Eatery Ki",2026-06-18,20:13,https://finance.yahoo.com/technology/ai/articles/meta-strikes-ai-computing-deals-201346076.html,2026-06-18
GOOGL,Waymo Has a Tesla-Like Recall. What It Means for Alphabet Stock.,"Waymo is recalling 3,871 robo-taxis to correct software that might allow a vehicle to enter a freeway construction zone, according to a National Highway Traffic Safety Administration notice.  For starters, it illustrates the size of the Waymo robo-taxi fleet.  The  Alphabet  -owned ride-hailing network operator is expanding across the country, along with other companies, including  Tesla  Amazon-backed Zoox, and others.",2026-06-18,20:09,https://www.barrons.com/articles/waymo-tesla-recall-alphabet-stock-2b2a759b?siteid=yhoof2&yptr=yahoo,2026-06-18
GOOGL,OpenAI is bringing on some big guns in the lead-up to its IPO,"OpenAI is bulking up before its IPO, landing Transformer co-inventor Noam Shazeer from Google DeepMind and former Trump AI policy official Dean Ball in the same week.",2026-06-18,19:59,https://finance.yahoo.com/technology/ai/articles/openai-bringing-big-guns-lead-195922391.html,2026-06-18
GOOGL,PLTR Stock: The Math Hidden In Its Price,"Palantir Technologies (PLTR) stock trades at $130.63 per share, a market cap of $312.7B, and 137.1x trailing P/E. That is a meaningful premium. The question is not whether the stock is ""cheap"" or ""expensive"" in the abstract. It is what the market is implicitly assuming about the business in order to justify paying this price.",2026-06-18,22:43,https://www.trefis.com/articles/603578/pltr-stock-the-math-hidden-in-its-price-3/2026-06-18,2026-06-18
GOOGL,How SpaceX benefits from its Cursor acquisition,"SpaceX's SpaceXAI should get a solid boost from its Cursor acquisition, but it will still need to compete with rivals like OpenAI and Anthropic.",2026-06-19,12:30,https://finance.yahoo.com/technology/article/how-spacex-benefits-from-its-cursor-acquisition-123000466.html,2026-06-19
GOOGL,"Broadcom Builds Custom Chips for Google, Meta, Anthropic, and OpenAI. At 25 Times Forward Earnings, It's the Cheapest Mega-Cap AI Stock Nobody Talks About.",The tech giant is one of the best long-term plays on the booming AI market.,2026-06-19,21:50,https://www.fool.com/investing/2026/06/19/broadcom-builds-custom-chips-for-google-meta-anthr/,2026-06-19
GOOGL,SpaceX stock joins AI bond frenzy,"Wall Street has a new favorite trade: lending money to artificial intelligence. NVIDIA, Alphabet, Amazon, and Oracle have all rushed into debt markets to raise hundreds of billions of dollars to fund data centers, chips, and AI infrastructure. Investors have been lining up to buy, and the demand ...",2026-06-19,19:13,https://www.thestreet.com/investing/stocks/spcx-spacex-stock-ai-bond-offering,2026-06-19
GOOGL,"Nearing 52-Week High, This is Where DTE Energy Will End The Year","DTE Energy (NYSE:DTE) is approaching its 52-week high after a strong first half of 2026, and the hyperscaler tailwind keeps building. With shares at $147.19 and a 52-week high of $153.72, our 24/7 Wall St. price target points to $155.41 by year-end 2026, implying roughly 10.76% upside on a 12-month view. The recommendation is buy ... Nearing 52-Week High, This is Where DTE Energy Will End The Year",2026-06-19,18:30,https://247wallst.com/investing/2026/06/19/nearing-52-week-high-this-is-where-dte-energy-will-end-the-year/,2026-06-19
GOOGL,Amazon's Quantum Bet Nears Reality,AI chief says commercially useful quantum computers could arrive within seven years.,2026-06-19,18:11,https://finance.yahoo.com/technology/ai/articles/amazons-quantum-bet-nears-reality-181107077.html,2026-06-19
GOOGL,"This Metal is Crucial for AI, Yet in Short Supply. Here Are 3 Top Mining Stocks to Buy to Capitalize on the Looming Deficit.",The data center build-out is driving demand for copper.,2026-06-19,18:00,https://www.fool.com/investing/2026/06/19/this-metal-is-crucial-for-ai-yet-in-short-supply/,2026-06-19
GOOGL,Google Takes On Nvidia With Bold New AI Chip Strategy,Google Makes Massive AI Infrastructure Bet to Rival Nvidia,2026-06-19,17:48,https://finance.yahoo.com/technology/ai/articles/google-takes-nvidia-bold-ai-174825604.html,2026-06-19
GOOGL,"Google, SpaceX, Microsoft, and Amazon Are About to Spend ‘Twice the Entire U.S. Defense Budget’ on AI","At the Everpure Accelerate 2026 summit in Las Vegas, Everpure, the company formerly known as Pure Storage, put a number on the AI infrastructure cycle consuming Wall Street. CFO Tarek Robbiati said hyperscalers are expected to spend roughly $3 trillion in cumulative capital expenditures over the next three years, a figure he framed as “2 ... Google, SpaceX, Microsoft, and Amazon Are About to Spend ‘Twice the Entire U.S. Defense Budget’ on AI",2026-06-19,17:19,https://247wallst.com/investing/2026/06/19/google-spacex-microsoft-and-amazon-are-about-to-spend-twice-the-entire-u-s-defense-budget-on-ai/,2026-06-19
GOOGL,"Stock market today: S&P 500, Nasdaq slide as Big Tech, SpaceX hammered","US stocks traded mixed on Monday as investors assessed signs of progress in US-Iran peace talks, while shares of Elon Musk's SpaceX (SPCX) fell for the third day in a row.",2026-06-21,22:58,https://finance.yahoo.com/markets/stocks/live/stock-market-today-sp-500-nasdaq-slide-as-big-tech-spacex-hammered-225817825.html,2026-06-21
GOOGL,SpaceX initiates first bond sale while the stock sheds post-IPO gains,SpaceX (SPCX) stock has sunk by as much as 13% in Monday's session — continuing to shave off any post-IPO gains — as the Elon Musk company is already announcing its first bond issuance. Yahoo Finance Senior Transports Reporter Pras Subramanian comes on Market Domination to further discuss these details.,2026-06-22,19:59,https://finance.yahoo.com/video/spacex-initiates-first-bond-sale-while-the-stock-sheds-post-ipo-gains-195906531.html,2026-06-22
GOOGL,Why Alphabet (GOOGL) Shares Are Getting Obliterated Today,"Shares of online advertising giant Alphabet (NASDAQ:GOOGL) fell 5.5% in the afternoon session after a confluence of high-profile AI talent departures, mounting legal and regulatory pressure, and investor anxiety over the scale of its AI spending weighed on sentiment.",2026-06-22,23:07,https://finance.yahoo.com/markets/stocks/articles/why-alphabet-googl-shares-getting-230719406.html,2026-06-22
GOOGL,"Oracle (ORCL) Stock Trades Down, Here Is Why","Shares of enterprise software giant Oracle (NYSE:ORCL) fell 5% in the afternoon session after a confluence of high-profile AI talent departures from Alphabet, and a regulatory overhang pulled the entire communication-services and software complex lower. Alphabet fell roughly 6%. Microsoft slipped as well. When the two largest software-adjacent megacaps decline together, the sector indices follow mechanically given their index weight. But the deeper driver was the market's persistent fear that AI",2026-06-22,22:59,https://finance.yahoo.com/markets/stocks/articles/oracle-orcl-stock-trades-down-225919483.html,2026-06-22
GOOGL,Why Palantir Technologies (PLTR) Shares Are Trading Lower Today,"Shares of data analytics company Palantir Technologies (NASDAQ:PLTR) fell 7% in the afternoon session after a confluence of high-profile AI talent departures from Alphabet, and a regulatory overhang pulled the entire communication-services and software complex lower.",2026-06-22,22:51,https://finance.yahoo.com/markets/stocks/articles/why-palantir-technologies-pltr-shares-225119693.html,2026-06-22
GOOGL,"Appian and MongoDB Stocks Trade Down, What You Need To Know","A number of stocks fell in the afternoon session after a confluence of high-profile AI talent departures from Alphabet, and a regulatory overhang pulled the entire communication-services and software complex lower.",2026-06-22,22:43,https://finance.yahoo.com/markets/stocks/articles/appian-mongodb-stocks-trade-down-224319733.html,2026-06-22
GOOGL,"Sprout Social, ZoomInfo, and Upland Software Shares Plummet, What You Need To Know","A number of stocks fell in the afternoon session after a confluence of high-profile AI talent departures from Alphabet, and a regulatory overhang pulled the entire communication-services and software complex lower.",2026-06-22,22:35,https://finance.yahoo.com/markets/stocks/articles/sprout-social-zoominfo-upland-software-223519727.html,2026-06-22
GOOGL,"Asana, Commerce, and Five9 Stocks Trade Down, What You Need To Know","A number of stocks fell in the afternoon session after a confluence of high-profile AI talent departures from Alphabet, and a regulatory overhang pulled the entire communication-services and software complex lower.",2026-06-22,22:19,https://finance.yahoo.com/markets/stocks/articles/asana-commerce-five9-stocks-trade-221919305.html,2026-06-22
GOOGL,Alphabet (GOOGL) Falls More Steeply Than Broader Market: What Investors Need to Know,"The latest trading day saw Alphabet (GOOGL) settling at $349.56, representing a -5.02% change from its previous close.",2026-06-22,21:45,https://finance.yahoo.com/markets/stocks/articles/alphabet-googl-falls-more-steeply-214502371.html,2026-06-22
GOOGL,Here's Why Alphabet Inc. (GOOG) Fell More Than Broader Market,"In the closing of the recent trading day, Alphabet Inc. (GOOG) stood at $348.71, denoting a -5.1% move from the preceding trading day.",2026-06-22,21:45,https://finance.yahoo.com/markets/stocks/articles/heres-why-alphabet-inc-goog-214501924.html,2026-06-22
META,How Constellation’s US$3.09 Billion Equity Raise And AI Power Deals At Constellation Energy (CEG) Has Changed Its Investment Story,"Earlier this month, Constellation Energy Corporation completed a US$3.09 billion follow-on equity offering of 11,000,000 common shares at about US$281 each, following an earlier filing to issue 9,000,000 shares. This capital raise comes alongside stronger-than-expected quarterly earnings, new clean energy projects coming online, and growing long-term power contracts with major AI and data center customers like Microsoft and Meta. We’ll now examine how this large equity raise, paired with...",2026-06-14,21:10,https://finance.yahoo.com/markets/stocks/articles/constellation-us-3-09-billion-211042030.html,2026-06-14
META,CoreWeave Just Raised $3.5 Billion. How to Play the AI Stock Here.,"Despite explosive revenue growth and a $99.4 billion backlog, CoreWeave's rising losses and heavy spending continue to divide Wall Street.",2026-06-14,16:59,https://www.barchart.com/story/news/2462418/coreweave-just-raised-3-5-billion-how-to-play-the-ai-stock-here,2026-06-14
META,3 Uranium Stocks Worth Buying as Nuclear Heats up in June,"Nuclear’s narrative shifted from theory to commitment this spring, and June is where capital flows show up in fundamentals. Thirty-eight countries have pledged to triple nuclear capacity by 2050, Meta has signed agreements for up to 6.6 GWe of nuclear, and the U.S. Department of Energy is offering up to $26.5 billion in loan guarantees ... 3 Uranium Stocks Worth Buying as Nuclear Heats up in June",2026-06-14,14:30,https://247wallst.com/investing/2026/06/14/3-uranium-stocks-worth-buying-as-nuclear-heats-up-in-june/,2026-06-14
META,"Elizabeth Warren Slams Mark Zuckerberg Sailing Luxury Yacht Into Seattle As Meta Axes 1,400 Jobs: 'Nothing Says Our Economy Is Broken' More Clearly","On Thursday, Sen. Elizabeth Warren (D-Mass.) criticized Meta Platforms, Inc. CEO Mark Zuckerberg after his reported $300 million superyacht appeared in Seattle around the same time the company disclosed plans to cut nearly 1,400 jobs in Washington state. Warren Targets...",2026-06-14,13:31,https://finance.yahoo.com/economy/articles/elizabeth-warren-slams-mark-zuckerberg-133106642.html,2026-06-14
META,Nexstar CEO: big tech swallowed local newspapers. Local TV could be next,"I started with one television station in Scranton over 30 years ago, now I employ nearly thousands of journalists coast to coast.",2026-06-14,09:00,https://finance.yahoo.com/economy/policy/articles/nexstar-ceo-big-tech-swallowed-090000524.html,2026-06-14
META,AMD Meta AI Chip Pact Puts Data Center Growth And Valuation In Focus,"AMD (NasdaqGS:AMD) has agreed its largest AI chip deal to date with Meta Platforms, tied to a multi-year 6-gigawatt Instinct GPU rollout. The agreement includes up to 160 million share warrants for Meta, linked to shipment milestones that could result in roughly 10% dilution for existing shareholders. AMD plans to ramp shipments of its MI450 AI accelerators in 2026, with deployments expected at Meta and OpenAI. For investors following AMD’s data center story, this deal puts AI accelerators...",2026-06-14,03:09,https://finance.yahoo.com/markets/stocks/articles/amd-meta-ai-chip-pact-030928701.html,2026-06-14
META,Meta reportedly moves to unwind $2B Manus deal after Beijing’s demand,Meta starts dismantling its $2 billion Manus acquisition after Beijing ordered the deal reversed.,2026-06-14,00:03,https://finance.yahoo.com/sectors/technology/articles/meta-reportedly-moves-unwind-2b-000349014.html,2026-06-14
META,"Meta signs new AI computing deals with data center firm Crusoe, Bloomberg News reports","Meta Platforms has secured new agreements to get AI computing power from data ‌center developer Crusoe, Bloomberg News reported on Thursday, ‌as it strengthens infrastructure required to support its AI expansion.  Meta and ​Crusoe did not immediately respond to Reuters' requests for comment on the report, which cited people familiar with the situation.  • ⁠Meta is under contract to buy computing capacity from Crusoe at two data centers, ⁠which are located in Childress, Texas, and Warrenton, Missouri, according to the report.",2026-06-18,21:24,https://finance.yahoo.com/technology/ai/articles/meta-signs-ai-computing-deals-212431949.html,2026-06-18
META,"Meta Platforms, Inc. (META): A Top Growth Stock to Buy Pursuing Data Centers Opportunities in India","Meta Platforms Inc. (NASDAQ:META) is one of the best growth stocks to buy, according to billionaire Ray Dalio’s Bridgewater Associates. On June 11, Meta Platforms Inc. (NASDAQ:META) entered into a strategic partnership with Reliance Industries. The two are joining forces to develop a 168-megawatt AI-enabled data center in Jamnagar, Gujarat, India. The data center is […]",2026-06-18,21:20,https://finance.yahoo.com/technology/articles/meta-platforms-inc-meta-top-212041730.html,2026-06-18
META,What Does Piper Sandler’s Latest Call on Unity Software Inc (U) Stock Reveal?,"Unity Software Inc (NYSE:U) is one of the most promising metaverse stocks to buy now. Unity Software Inc. (NYSE:U) is seen as a metaverse stock because its real‑time 3D engine powers VR/AR and immersive applications, and in April 2026 it extended its partnership with Meta to support VR developers. While Meta has reallocated some of […]",2026-06-18,21:14,https://finance.yahoo.com/markets/stocks/articles/does-piper-sandler-latest-call-211415709.html,2026-06-18
META,"Nuclear Stocks Oklo, Centrus Jump After Signing Uranium Deal","The once-hot nuclear fission stock Oklo climbed 3.5% on Thursday. Meanwhile, Centrus Energy rose about 8.5% after news of the deal broke.",2026-06-18,20:03,https://www.investors.com/news/oklo-centrus-energy-nuclear-power-uranium-meta-sam-altman/?src=A00220&yptr=yahoo,2026-06-18
META,Meta’s Applied AI is Reality Labs 2.0,Meta’s Applied AI division lost another key team member as investors are wondering how many more employees they can lose before the entire ship sinks.,2026-06-18,19:44,https://app.moby.co/home/news/news-metas-applied-ai-is-reality-labs-20?utm_source=yahoo_finance&utm_medium=rss,2026-06-18
META,"A Face Computer for $2,200? Snap Makes Another Pitch for Augmented Reality.","This past week, a group of AR devotees gathered at the AWE USA conference in Long Beach, Calif. Everyone there is betting that augmented-reality glasses will eventually come out on top.  AWE sponsors included  Meta Platforms,     Alphabet  Google, and  Nvidia  but the headline sponsor and star of the show was  Snapchat  parent  Snap  and the launch of its new Specs AR glasses, at an eye-watering price point of $2,195.  No company has made as focused a bet on AR as Snap.",2026-06-18,19:36,https://www.barrons.com/articles/snap-specs-augmented-reality-metaverse-b9d6519c?siteid=yhoof2&yptr=yahoo,2026-06-18
META,Some Call SpaceX A Meme Stock. PitchBook Sees An AI Infrastructure Boom.,"Elon Musk's SpaceX pulled off the biggest IPO ever. For investors, there are still issues to sort out. For one, is SPCX a meme stock?",2026-06-18,19:11,https://www.investors.com/news/technology/spacex-stock-spcx-meme-stock-elon-musk/?src=A00220&yptr=yahoo,2026-06-18
META,Court orders Ohio restrictions on kids’ use of social media restored,"Ohio's law requiring children under 16 to get parental consent to use social media apps must be restored, a divided panel of the Sixth Circuit Court of Appeals ruled Thursday.  The decision comes as a blow to NetChoice, which had won court victories against similar laws in other states, including California and Arkansas.  The trade group representing TikTok, Snapchat, Meta and other major tech companies brought suit against Ohio's law in 2024, arguing that it was overly broad, vague and represented an unconstitutional impediment to free speech.",2026-06-18,22:51,https://www.yahoo.com/news/us/articles/court-orders-ohio-restrictions-kids-225102946.html,2026-06-18
META,Prediction: Meta's AI Spending Will Pay Off Bigger Than Wall Street Expects,The social media giant's soaring infrastructure budget has rattled investors. But its advertising business is already turning that spending into results.,2026-06-19,21:01,https://www.fool.com/investing/2026/06/19/prediction-metas-ai-spending-will-pay-off-bigger-t/,2026-06-19
META,Oklo Locks In Domestic Nuclear Fuel Supply for Its Ohio Gigawatt Campus,Centrus will supply HALEU for up to five Aurora powerhouses from its Pike County plant,2026-06-19,18:10,https://finance.yahoo.com/energy/articles/oklo-locks-domestic-nuclear-fuel-181031886.html,2026-06-19
META,Jim Cramer: CoreWeave’s Backlog ‘May Be Much Greater’ Than Wall Street Thinks,"Jim Cramer used his June 16 Mad Money Mad Dash segment to make the case that CoreWeave’s contracted revenue pipeline could be even larger than what the Street currently models. “It’s got the best handle in the buildout. And this morning, [a research note] comes up with a piece looking at the debt documents showing ... Jim Cramer: CoreWeave’s Backlog ‘May Be Much Greater’ Than Wall Street Thinks",2026-06-19,17:21,https://247wallst.com/investing/2026/06/19/jim-cramer-coreweaves-backlog-may-be-much-greater-than-wall-street-thinks/,2026-06-19
META,Famous Wall Street Tech Analyst Names Meta and Amazon the Best Magnificent 7 Stock Buys Today,"Evercore ISI’s head of internet research Mark Mahaney has a contrarian message for investors who’ve watched the Magnificent 7 lag the broader market. On CNBC’s “Closing Bell Overtime” on June 18, 2026, with host Liz Young and co-host Mike Santoli, Mahaney named Meta Platforms (NASDAQ:META) and Amazon (NASDAQ:AMZN) his top buys inside the group, arguing ... Famous Wall Street Tech Analyst Names Meta and Amazon the Best Magnificent 7 Stock Buys Today",2026-06-19,16:52,https://247wallst.com/investing/2026/06/19/famous-wall-street-tech-analyst-names-meta-and-amazon-the-best-magnificent-7-stock-buys-today/,2026-06-19
META,Boyce Takes Reins As Spekk's Chief Technology/AI Officer,"Spekk also acquired Pablo, an ad-tech platform founded by Nick Boyce.",2026-06-19,15:00,https://www.mediapost.com/publications/article/415870/boyce-takes-reins-as-spekks-chief-technologyai-o.html,2026-06-19
META,"Abbvie acquiring Apogee for $10.9B, Coca-Cola vs. IRS in appeals court","Yahoo Finance Senior Reporter Brooke DiPalma joins Josh Lipton in highlighting the day's biggest stories and stock moves, including AbbVie's (ABBV) $10.9 billion acquisition of Apogee Therapeutics (APGE) and Coca-Cola's (KO) latest legal showdown with the IRS in US appeals court.",2026-06-22,19:47,https://finance.yahoo.com/video/abbvie-acquiring-apogee-for-109b-coca-cola-vs-irs-in-appeals-court-194719799.html,2026-06-22
META,"Elon Musk’s X Executive Trolls Meta For Its Workplace Woes, Extends Better ‘Snack Budget’ Offers To Neglected Employees","As Meta Platforms, Inc. reportedly moves to boost employee morale following layoffs and organizational changes with improved office perks, an X executive appeared to joke about poaching the company’s engineers by promising even better ""snacks."" X Uses Meta’s Morale Push To Recruit Engineers The latest jab in the battle for tech talent came after Meta Chief Technology Officer Andrew Bosworth said the company would improve snacks and beverages in its office kitchens as part of a broader effort to",2026-06-22,22:01,https://finance.yahoo.com/technology/ai/articles/elon-musk-x-executive-trolls-220114778.html,2026-06-22
META,Meta Platforms (META) Sees a More Significant Dip Than Broader Market: Some Facts to Know,"Meta Platforms (META) closed at $563.85 in the latest trading session, marking a -2.32% move from the prior day.",2026-06-22,21:45,https://finance.yahoo.com/markets/stocks/articles/meta-platforms-meta-sees-more-214505957.html,2026-06-22
META,"Stock Market Today, June 22: Alphabet Falls as AlphaFold Co-Creator’s Exit Raises AI Talent Concerns","Alphabet has the scale to fund AI, with investors looking for Gemini, Google Cloud, and Search to turn that spending into measurable growth as talent concerns intensify.",2026-06-22,21:34,https://www.fool.com/coverage/stock-market-today/2026/06/22/stock-market-today-june-22-alphabet-falls-as-alphafold-co-creator-s-exit-raises-ai-talent-concerns/,2026-06-22
META,Analyst Trims Price Target on Entergy (ETR). Here is Why,"Entergy Corporation (NYSE:ETR) is included among the 13 Best Electrical Infrastructure Stocks to Buy in 2026. Entergy Corporation (NYSE:ETR) is an integrated US energy company that provides electricity to more than 3 million utility customers in Arkansas, Louisiana, Mississippi, and Texas. On June 10, BMO Capital lowered its price target on Entergy Corporation (NYSE:ETR) from […]",2026-06-22,21:33,https://finance.yahoo.com/energy/articles/analyst-trims-price-target-entergy-213304577.html,2026-06-22
META,Meta Names Indian Entrepreneur Kunal Shah As WhatsApp Chief,"WhatsApp's new leader will be Kunal Shah, the Indian entrepreneur and founder of Cred, a fintech startup that Meta has decided to invest $900 million into during a recent financing round.",2026-06-22,21:14,https://www.mediapost.com/publications/article/415999/meta-names-indian-entrepreneur-kunal-shah-as-whats.html,2026-06-22
META,"S&P 500, Nasdaq close lower, dragged by Alphabet and megacap tech; focus on Iran","By Abigail Summerville, Twesha Dikshit and Joel Jose June 22 (Reuters) - The S&P 500 and the Nasdaq closed down on Monday, dragged by declines in the megacap technology stocks including Alphabet,",2026-06-22,20:35,https://finance.yahoo.com/markets/stocks/articles/wall-st-futures-muted-investors-091755125.html,2026-06-22
META,Alphabet Shares Drop After Second AI Star Departs for Rival,"(Bloomberg) -- Alphabet Inc. shares tumbled on Monday following the departure of another high-profile artificial intelligence leader to a rival.Most Read from BloombergIran Says Hormuz Closed Again as Talks With US Set to OpenUS and Iran Make ‘Progress’ in Talks, Aim to Keep Hormuz OpenStocks Fall as SpaceX’s Rout Offsets US-Iran Hopes: Markets WrapSpaceX Falls for Third Day, Erases $600 Billion in Market ValueMeta Taps New WhatsApp Boss in $900 Million Bet on India’s CredThe stock fell as much",2026-06-22,19:35,https://finance.yahoo.com/technology/ai/articles/alphabet-shares-drop-second-ai-163538654.html,2026-06-22
MSFT,monday.com (MNDY): AI Work Platform Shift Shows Why Workflow Automation Could Extend Growth,"monday.com Ltd. (NASDAQ:MNDY) is one of the high growth low debt stocks to invest in right now. The company is using AI to deepen its core work-management platform at a time when enterprises are looking to automate more everyday workflows without replacing their existing operating systems. On May 6, monday.com announced a major platform shift, […]",2026-06-14,19:45,https://finance.yahoo.com/markets/stocks/articles/monday-com-mndy-ai-platform-194527926.html,2026-06-14
MSFT,Jim Cramer Thinks Microsoft (MSFT) Doesn’t Need $100 Billion,"We recently published Jim Cramer Didn’t Hold Back On SpaceX’s IPO & Discussed These 12 Stocks. Microsoft Corporation (NASDAQ:MSFT) is one of the stocks discussed by Jim Cramer. Technology giant Microsoft Corporation (NASDAQ:MSFT)’s shares are down by 14.6% over the past year and by 15% year-to-date. UBS discussed the firm on June 7th, as it […]",2026-06-14,19:08,https://finance.yahoo.com/markets/stocks/articles/jim-cramer-thinks-microsoft-msft-190834894.html,2026-06-14
